0 -0.152559 -3.08206e-39 -1.43554e-39
1 -0.152559 -3.08206e-39 -1.435540594e-39
31 -0.152559366 -3.082062783e-39 -1.435540594e-39
61 -0.152559366 -3.082062783e-39 -1.435540594e-39
91 -0.152559366 -3.082062783e-39 -1.435540594e-39
121 -0.152559366 -3.082062783e-39 -1.435540594e-39
151 -0.152559366 -3.082062783e-39 -1.435540594e-39
181 -0.152559366 -3.082062783e-39 -1.435540594e-39
211 -0.152559366 -3.082062783e-39 -1.435540594e-39
241 -0.152559366 -3.082062783e-39 -1.435540594e-39
271 -0.152559366 -3.082062783e-39 -1.435540594e-39
301 -0.152559366 -3.082062783e-39 -1.435540594e-39
331 -0.152559366 -3.082062783e-39 -1.435540594e-39
361 -0.152559366 -3.082062783e-39 -1.435540594e-39
391 -0.152559366 -3.082062783e-39 -1.435540594e-39
421 -0.152559366 -3.082062783e-39 -1.435540594e-39
451 -0.152559366 -3.082062783e-39 -1.435540594e-39
481 -0.152559366 -3.082062783e-39 -1.435540594e-39
511 -0.152559366 -3.082062783e-39 -1.435540594e-39
541 -0.152559366 -3.082062783e-39 -1.435540594e-39
571 -0.152559366 -3.082062783e-39 -1.435540594e-39
601 -0.152559366 -3.082062783e-39 -1.435540594e-39
631 -0.152559366 -3.082062783e-39 -1.435540594e-39
661 -0.152559366 -3.082062783e-39 -1.435540594e-39
691 -0.152559366 -3.082062783e-39 -1.435540594e-39
721 -0.152559366 -3.082062783e-39 -1.435540594e-39
751 -0.152559366 -3.082062783e-39 -1.435540594e-39
781 -0.152559366 -3.082062783e-39 -1.435540594e-39
811 -0.152559366 -3.082062783e-39 -1.435540594e-39
841 -0.152559366 -3.082062783e-39 -1.435540594e-39
871 -0.152559366 -3.082062783e-39 -1.435540594e-39
901 -0.152559366 -3.082062783e-39 -1.435540594e-39
931 -0.152559366 -3.082062783e-39 -1.435540594e-39
961 -0.152559366 -3.082062783e-39 -1.435540594e-39
991 -0.152559366 -3.082062783e-39 -1.435540594e-39
1021 -0.152559366 -3.082062783e-39 -1.435540594e-39
1051 -0.152559366 -3.082062783e-39 -1.435540594e-39
1081 -0.152559366 -3.082062783e-39 -1.435540594e-39
1111 -0.152559366 -3.082062783e-39 -1.435540594e-39
1141 -0.152559366 -3.082062783e-39 -1.435540594e-39
1171 -0.152559366 -3.082062783e-39 -1.435540594e-39
1201 -0.152559366 -3.082062783e-39 -1.435540594e-39
1231 -0.152559366 -3.082062783e-39 -1.435540594e-39
1261 -0.152559366 -3.082062783e-39 -1.435540594e-39
1291 -0.152559366 -3.082062783e-39 -1.435540594e-39
1321 -0.152559366 -3.082062783e-39 -1.435540594e-39
1351 -0.152559366 -3.082062783e-39 -1.435540594e-39
1381 -0.152559366 -3.082062783e-39 -1.435540594e-39
1411 -0.152559366 -3.082062783e-39 -1.435540594e-39
1441 -0.152559366 -3.082062783e-39 -1.435540594e-39
1471 -0.152559366 -3.082062783e-39 -1.435540594e-39
1501 -0.152559366 -3.082062783e-39 -1.435540594e-39
1531 -0.152559366 -3.082062783e-39 -1.435540594e-39
1561 -0.152559366 -3.082062783e-39 -1.435540594e-39
1591 -0.152559366 -3.082062783e-39 -1.435540594e-39
1621 -0.152559366 -3.082062783e-39 -1.435540594e-39
1651 -0.152559366 -3.082062783e-39 -1.435540594e-39
1681 -0.152559366 -3.082062783e-39 -1.435540594e-39
1711 -0.152559366 -3.082062783e-39 -1.435540594e-39
1741 -0.152559366 -3.082062783e-39 -1.435540594e-39
1771 -0.152559366 -3.082062783e-39 -1.435540594e-39
1801 -0.152559366 -3.082062783e-39 -1.435540594e-39
1831 -0.152559366 -3.082062783e-39 -1.435540594e-39
1861 -0.152559366 -3.082062783e-39 -1.435540594e-39
1891 -0.152559366 -3.082062783e-39 -1.435540594e-39
1921 -0.152559366 -3.082062783e-39 -1.435540594e-39
1951 -0.152559366 -3.082062783e-39 -1.435540594e-39
1981 -0.152559366 -3.082062783e-39 -1.435540594e-39
2011 -0.152559366 -3.082062783e-39 -1.435540594e-39
2041 -0.152559366 -3.082062783e-39 -1.435540594e-39
2071 -0.152559366 -3.082062783e-39 -1.435540594e-39
2101 -0.152559366 -3.082062783e-39 -1.435540594e-39
2131 -0.152559366 -3.082062783e-39 -1.435540594e-39
2161 -0.152559366 -3.082062783e-39 -1.435540594e-39
2191 -0.152559366 -3.082062783e-39 -1.435540594e-39
2221 -0.152559366 -3.082062783e-39 -1.435540594e-39
2251 -0.152559366 -3.082062783e-39 -1.435540594e-39
2281 -0.152559366 -3.082062783e-39 -1.435540594e-39
2311 -0.152559366 -3.082062783e-39 -1.435540594e-39
2341 -0.152559366 -3.082062783e-39 -1.435540594e-39
2371 -0.152559366 -3.082062783e-39 -1.435540594e-39
2401 -0.152559366 -3.082062783e-39 -1.435540594e-39
2431 -0.152559366 -3.082062783e-39 -1.435540594e-39
2461 -0.152559366 -3.082062783e-39 -1.435540594e-39
2491 -0.152559366 -3.082062783e-39 -1.435540594e-39
2521 -0.152559366 -3.082062783e-39 -1.435540594e-39
2551 -0.152559366 -3.082062783e-39 -1.435540594e-39
2581 -0.152559366 -3.082062783e-39 -1.435540594e-39
2611 -0.152559366 -3.082062783e-39 -1.435540594e-39
2641 -0.152559366 -3.082062783e-39 -1.435540594e-39
2671 -0.152559366 -3.082062783e-39 -1.435540594e-39
2701 -0.152559366 -3.082062783e-39 -1.435540594e-39
2731 -0.152559366 -3.082062783e-39 -1.435540594e-39
2761 -0.152559366 -3.082062783e-39 -1.435540594e-39
2791 -0.152559366 -3.082062783e-39 -1.435540594e-39
2821 -0.152559366 -3.082062783e-39 -1.435540594e-39
2851 -0.152559366 -3.082062783e-39 -1.435540594e-39
2881 -0.152559366 -3.082062783e-39 -1.435540594e-39
2911 -0.152559366 -3.082062783e-39 -1.435540594e-39
2941 -0.152559366 -3.082062783e-39 -1.435540594e-39
2971 -0.152559366 -3.082062783e-39 -1.435540594e-39
3001 -0.152559366 -3.082062783e-39 -1.435540594e-39
3031 -0.152559366 -3.082062783e-39 -1.435540594e-39
3061 -0.152559366 -3.082062783e-39 -1.435540594e-39
3091 -0.152559366 -3.082062783e-39 -1.435540594e-39
3121 -0.152559366 -3.082062783e-39 -1.435540594e-39
3151 -0.152559366 -3.082062783e-39 -1.435540594e-39
3181 -0.152559366 -3.082062783e-39 -1.435540594e-39
3211 -0.152559366 -3.082062783e-39 -1.435540594e-39
3241 -0.152559366 -3.082062783e-39 -1.435540594e-39
3271 -0.152559366 -3.082062783e-39 -1.435540594e-39
3301 -0.152559366 -3.082062783e-39 -1.435540594e-39
3331 -0.152559366 -3.082062783e-39 -1.435540594e-39
3361 -0.152559366 -3.082062783e-39 -1.435540594e-39
3391 -0.152559366 -3.082062783e-39 -1.435540594e-39
3421 -0.152559366 -3.082062783e-39 -1.435540594e-39
3451 -0.152559366 -3.082062783e-39 -1.435540594e-39
3481 -0.152559366 -3.082062783e-39 -1.435540594e-39
3511 -0.152559366 -3.082062783e-39 -1.435540594e-39
3541 -0.152559366 -3.082062783e-39 -1.435540594e-39
3571 -0.152559366 -3.082062783e-39 -1.435540594e-39
3601 -0.152559366 -3.082062783e-39 -1.435540594e-39
3631 -0.152559366 -3.082062783e-39 -1.435540594e-39
3661 -0.152559366 -3.082062783e-39 -1.435540594e-39
3691 -0.152559366 -3.082062783e-39 -1.435540594e-39
3721 -0.152559366 -3.082062783e-39 -1.435540594e-39
3751 -0.152559366 -3.082062783e-39 -1.435540594e-39
3781 -0.152559366 -3.082062783e-39 -1.435540594e-39
3811 -0.152559366 -3.082062783e-39 -1.435540594e-39
3841 -0.152559366 -3.082062783e-39 -1.435540594e-39
3871 -0.152559366 -3.082062783e-39 -1.435540594e-39
3901 -0.152559366 -3.082062783e-39 -1.435540594e-39
3931 -0.152559366 -3.082062783e-39 -1.435540594e-39
3961 -0.152559366 -3.082062783e-39 -1.435540594e-39
3991 -0.152559366 -3.082062783e-39 -1.435540594e-39
4021 -0.152559366 -3.082062783e-39 -1.435540594e-39
4051 -0.152559366 -3.082062783e-39 -1.435540594e-39
4081 -0.152559366 -3.082062783e-39 -1.435540594e-39
4111 -0.152559366 -3.082062783e-39 -1.435540594e-39
4141 -0.152559366 -3.082062783e-39 -1.435540594e-39
4171 -0.152559366 -3.082062783e-39 -1.435540594e-39
4201 -0.152559366 -3.082062783e-39 -1.435540594e-39
4231 -0.152559366 -3.082062783e-39 -1.435540594e-39
4261 -0.152559366 -3.082062783e-39 -1.435540594e-39
