0 -0.0133735 -5.67642e-39 -2.69889e-39
1 -0.0133735 -5.67642e-39 -2.698889632e-39
101 -0.0133734995 -5.676415547e-39 -2.698889632e-39
201 -0.0133734995 -5.676415547e-39 -2.698889632e-39
301 -0.0133734995 -5.676415547e-39 -2.698889632e-39
401 -0.0133734995 -5.676415547e-39 -2.698889632e-39
501 -0.0133734995 -5.676415547e-39 -2.698889632e-39
601 -0.0133734995 -5.676415547e-39 -2.698889632e-39
701 -0.0133734995 -5.676415547e-39 -2.698889632e-39
801 -0.0133734995 -5.676415547e-39 -2.698889632e-39
901 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1001 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1101 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1201 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1301 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1401 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1501 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1601 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1701 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1801 -0.0133734995 -5.676415547e-39 -2.698889632e-39
1901 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2001 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2101 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2201 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2301 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2401 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2501 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2601 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2701 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2801 -0.0133734995 -5.676415547e-39 -2.698889632e-39
2901 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3001 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3101 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3201 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3301 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3401 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3501 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3601 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3701 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3801 -0.0133734995 -5.676415547e-39 -2.698889632e-39
3901 -0.0133734995 -5.676415547e-39 -2.698889632e-39
