0.00499509 0
0.0149853 0
0.0249754 0
0.0349656 0
0.0449558 0
0.0549459 0
0.0649361 0
0.0749263 0
0.0849165 0
0.0949066 0
0.104897 0
0.114887 0
0.124877 0
0.134867 0
0.144857 0
0.154848 0
0.164838 0
0.174828 0
0.184818 0
0.194808 0
0.204799 0
0.214789 0
0.224779 0
0.234769 0
0.244759 0
0.254749 0
0.26474 0
0.27473 0
0.28472 0
0.29471 0
0.3047 0
0.31469 0
0.324681 0
0.334671 0
0.344661 0
0.354651 0
0.364641 0
0.374631 0
0.384622 0
0.394612 0
0.404602 0
0.414592 0
0.424582 0
0.434572 0
0.444563 0
0.454553 0
0.464543 0
0.474533 0
0.484523 0
0.494514 0
0.504504 0
0.514494 0
0.524484 0
0.534474 0
0.544464 0
0.554455 0
0.564445 0
0.574435 0
0.584425 0
0.594415 0
0.604405 0
0.614396 0
0.624386 0
0.634376 0
0.644366 0
0.654356 0
0.664346 0
0.674337 0
0.684327 0
0.694317 0
0.704307 0
0.714297 2
0.724287 1
0.734278 1
0.744268 4
0.754258 8
0.764248 8
0.774238 7
0.784228 16
0.794219 31
0.804209 67
0.814199 75
0.824189 133
0.834179 253
0.84417 369
0.85416 624
0.86415 873
0.87414 1595
0.88413 2530
0.89412 4299
0.904111 6975
0.914101 11364
0.924091 18396
0.934081 30446
0.944071 48971
0.954061 80689
0.964052 130613
0.974042 206065
0.984032 293611
0.994022 161974
