0 0.0123841 0 -0.9999233141 3.93806691
1 0.01238409732 0 -0.9999233141 3.93806691
2 -0.01512158879 -0.008682067685 -0.9998479681 2.796929707
3 9.914326619e-06 0.01625374964 -0.999867899 3.00050117
4 -0.01817309006 -0.007251360578 -0.99980856 2.492509639
5 0.01352562005 -6.68306875e-05 -0.9999085224 3.605661579
6 -0.007314216162 0.01337541027 -0.9998837936 3.199115981
7 0.01383444412 -0.007035791882 -0.9998795456 3.142203188
8 0.01677093656 0.005262347806 -0.9998455098 2.77458923
9 -0.004118364034 0.01219287438 -0.999917183 3.789498485
10 0.007799280015 0.01260670437 -0.9998901151 3.289844218
11 -0.01364690385 -0.007213719622 -0.999880855 3.159421271
12 -0.002364716279 -0.01425641303 -0.999895576 3.374764881
13 -0.01616071102 0.002109389602 -0.9998671821 2.992392861
14 0.01107114954 -0.0126307584 -0.9998589368 2.903627963
15 -0.01635158774 0.003896939991 -0.9998587097 2.901293557
16 -0.002209504292 -0.01278316884 -0.9999158508 3.759383191
17 0.003397632965 0.01731300647 -0.9998443458 2.764196904
18 0.01326064949 -4.873218501e-05 -0.9999120725 3.677728954
19 0.0126502711 -0.003300706462 -0.9999145343 3.730318338
20 0.006448457585 -0.01235855929 -0.999902837 3.498585594
21 -0.01420829298 0.008113334219 -0.9998661402 2.980724358
22 0.01536903336 0.005549521423 -0.9998664889 2.984614599
23 0.01650224266 0.004637547925 -0.9998530738 2.845107899
24 0.00182200363 -0.01687919073 -0.9998558762 2.872633921
25 0.007934163033 0.01281678129 -0.9998863831 3.235365726
26 -0.003413106819 0.01343874402 -0.9999038708 3.517347245
27 0.0005019534891 0.01369422929 -0.9999061037 3.558920617
28 -0.01319260517 0.006870572284 -0.9998893691 3.278734159
29 0.001781111463 0.01549212469 -0.9998784035 3.12741166
30 -0.01488043955 0.008044349262 -0.9998569202 2.883094596
31 -0.006325858844 0.01444793245 -0.9998756126 3.092130642
32 -0.007150867307 0.01213000874 -0.9999008591 3.463512319
33 -0.009351032267 0.008712917863 -0.9999183183 3.815741236
34 0.004584577216 -0.0102286315 -0.9999371764 4.350887614
35 0.01237778685 0.009525164915 -0.9998780234 3.122535502
36 -0.009324795669 -0.008835711808 -0.9999174858 3.796444256
37 0.0006580777831 0.0200767313 -0.9997982255 2.427846703
38 0.00476503599 0.0162485547 -0.9998566292 2.880166679
39 -0.0166957693 -0.003862081978 -0.999853157 2.845914208
40 0.009654459588 0.008261305528 -0.9999192679 3.838115034
41 -0.01528047698 0.006566522998 -0.9998616843 2.932322826
42 0.0005057401107 0.01963429869 -0.9998071007 2.483064666
43 -0.01444684322 0.000141224337 -0.9998956289 3.37562145
44 -0.006954588426 -0.01552806253 -0.999855246 2.866374257
45 -0.007533086694 -0.01824564989 -0.9998051555 2.470640034
46 -0.0006446991317 0.01810705296 -0.999835846 2.691687085
47 0.01199009468 0.005756210728 -0.9999115479 3.666806839
48 -0.01545553386 -0.002362223758 -0.9998777657 3.119242961
49 -0.008234647897 -0.008688294139 -0.9999283495 4.074089765
50 0.013915987 -0.008092581626 -0.9998704193 3.029537894
51 -0.003636401665 -0.01258298735 -0.9999142188 3.723452113
52 0.006147615468 0.01336584088 -0.9998917747 3.314971583
53 -0.001773722968 0.01404354821 -0.9998998113 3.445355034
54 0.003829533448 -0.01164937315 -0.9999248106 3.977060482
55 -0.01170870226 -0.006708586762 -0.9999089464 3.614047462
56 -0.01615109852 0.001242568354 -0.9998687904 3.010675236
57 -0.01387016604 0.006184810179 -0.9998846767 3.211340545
58 -0.01778611282 0.00850197594 -0.9998056664 2.473885635
59 0.01871795198 0.005963050735 -0.9998070215 2.482555536
