0 0  -0 1
132251 0.2012967305  -0.0001204412269 -0.9795303016
132501 0.1958518172  -0.0001219130334 -0.9806334946
132751 0.1904008592  -0.0001233895053 -0.9817064213
133001 0.1849440246  -0.000124870604 -0.9827490484
133251 0.1794814819  -0.0001263562899 -0.9837613439
133501 0.1740133996  -0.0001278465236 -0.9847432764
133751 0.1685399466  -0.0001293412677 -0.9856948157
134001 0.1630612918  -0.0001308404794 -0.9866159324
134251 0.1575776042  -0.0001323441181 -0.987506598
134501 0.1520890531  -0.0001338521429 -0.9883667852
134751 0.1465958079  -0.0001353645126 -0.9891964672
135001 0.1410980382  -0.0001368811857 -0.9899956186
135251 0.1355959136  -0.0001384021202 -0.9907642147
135501 0.130089604  -0.000139927274 -0.9915022316
135751 0.1245792792  -0.0001414566046 -0.9922096468
136001 0.1190651095  -0.0001429900691 -0.9928864382
136251 0.1135472649  -0.0001445276244 -0.9935325851
136501 0.1080259157  -0.000146069227 -0.9941480675
136751 0.1025012325  -0.0001476148332 -0.9947328664
137001 0.09697338562  -0.0001491643989 -0.9952869638
137251 0.09144254576  -0.0001507178796 -0.9958103424
137501 0.08590888361  -0.0001522752307 -0.9963029863
137751 0.08037256996  -0.0001538364072 -0.9967648802
138001 0.07483377569  -0.0001554013636 -0.9971960097
138251 0.06929267174  -0.0001569700544 -0.9975963618
138501 0.06374942913  -0.0001585424337 -0.9979659238
138751 0.05820421896  -0.0001601184552 -0.9983046846
139001 0.05265721237  -0.0001616980723 -0.9986126335
139251 0.04710858056  -0.0001632812382 -0.9988897612
139501 0.04155849479  -0.0001648679057 -0.999136059
139751 0.03600712635  -0.0001664580274 -0.9993515193
140001 0.03045464659  -0.0001680515556 -0.9995361355
140251 0.02490122688  -0.0001696484422 -0.999689902
140501 0.01934703861  -0.0001712486388 -0.9998128139
140751 0.01379225322  -0.0001728520969 -0.9999048674
141001 0.008237042147  -0.0001744587676 -0.9999660598
141251 0.002681576845  -0.0001760686015 -0.9999963891
141501 -0.002873971219  -0.0001776815492 -0.9999958543
141751 -0.008429430578  -0.000179297561 -0.9999644556
142001 -0.01398462977  -0.0001809165868 -0.9999021939
142251 -0.01953939733  -0.0001825385761 -0.9998090711
142501 -0.02509356183  -0.0001841634784 -0.99968509
142751 -0.03064695183  -0.0001857912428 -0.9995302546
143001 -0.03619939594  -0.000187421818 -0.9993445695
143251 -0.04175072278  -0.0001890551525 -0.9991280405
143501 -0.04730076102  -0.0001906911948 -0.9988806744
143751 -0.05284933936  -0.0001923298926 -0.9986024786
144001 -0.05839628656  -0.0001939711937 -0.9982934619
144251 -0.0639414314  -0.0001956150455 -0.9979536337
144501 -0.06948460274  -0.0001972613953 -0.9975830046
144751 -0.07502562949  -0.0001989101899 -0.9971815859
145001 -0.08056434065  -0.0002005613758 -0.9967493902
145251 -0.08610056526  -0.0002022148996 -0.9962864306
145501 -0.09163413244  -0.0002038707073 -0.9957927215
145751 -0.09716487142  -0.0002055287447 -0.9952682782
146001 -0.1026926115  -0.0002071889574 -0.9947131167
146251 -0.108217182  -0.0002088512908 -0.9941272544
146501 -0.1137384125  -0.0002105156898 -0.9935107091
146751 -0.1192561326  -0.0002121820995 -0.9928635001
147001 -0.124770172  -0.0002138504642 -0.9921856472
147251 -0.1302803604  -0.0002155207283 -0.9914771713
147501 -0.1357865278  -0.000217192836 -0.9907380944
147751 -0.1412885043  -0.0002188667309 -0.9899684392
148001 -0.14678612  -0.0002205423568 -0.9891682295
148251 -0.1522792053  -0.0002222196568 -0.98833749
148501 -0.1577675907  -0.0002238985742 -0.9874762464
148751 -0.1632511067  -0.0002255790517 -0.9865845252
149001 -0.1687295841  -0.0002272610321 -0.9856623539
149251 -0.1742028538  -0.0002289444576 -0.984709761
149501 -0.1796707468  -0.0002306292705 -0.9837267759
149751 -0.1851330945  -0.0002323154126 -0.9827134289
150001 -0.1905897282  -0.0002340028257 -0.9816697514
150251 -0.1960404796  -0.0002356914512 -0.9805957754
150501 -0.2014851803  -0.0002373812303 -0.9794915343
150751 -0.2069236623  -0.0002390721041 -0.978357062
151001 -0.2123557579  -0.0002407640135 -0.9771923936
151251 -0.2177812992  -0.0002424568988 -0.975997565
151501 -0.2232001189  -0.0002441507006 -0.9747726131
151751 -0.2286120498  -0.000245845359 -0.9735175757
152001 -0.2340169247  -0.0002475408138 -0.9722324916
152251 -0.2394145769  -0.0002492370049 -0.9709174003
152501 -0.2448048398  -0.0002509338718 -0.9695723425
152751 -0.250187547  -0.0002526313537 -0.9681973598
153001 -0.2555625324  -0.0002543293898 -0.9667924945
153251 -0.26092963  -0.0002560279189 -0.9653577899
153501 -0.2662886743  -0.0002577268798 -0.9638932905
153751 -0.2716394998  -0.0002594262111 -0.9623990414
154001 -0.2769819415  -0.0002611258509 -0.9608750886
154251 -0.2823158343  -0.0002628257374 -0.9593214793
154501 -0.2876410136  -0.0002645258086 -0.9577382614
154751 -0.2929573152  -0.0002662260022 -0.9561254837
155001 -0.2982645749  -0.0002679262558 -0.9544831961
155251 -0.303562629  -0.0002696265066 -0.9528114491
155501 -0.3088513138  -0.000271326692 -0.9511102945
155751 -0.3141304662  -0.0002730267489 -0.9493797847
156001 -0.3193999233  -0.0002747266141 -0.9476199732
156251 -0.3246595223  -0.0002764262243 -0.9458309141
156501 -0.329909101  -0.000278125516 -0.9440126629
156751 -0.3351484974  -0.0002798244254 -0.9421652755
157001 -0.3403775497  -0.0002815228888 -0.940288809
157251 -0.3455960965  -0.0002832208422 -0.9383833214
157501 -0.3508039769  -0.0002849182212 -0.9364488713
157751 -0.3560010299  -0.0002866149616 -0.9344855186
158001 -0.3611870953  -0.0002883109989 -0.9324933239
158251 -0.366362013  -0.0002900062683 -0.9304723485
158501 -0.3715256232  -0.0002917007052 -0.9284226549
158751 -0.3766777666  -0.0002933942445 -0.9263443064
159001 -0.3818182842  -0.000295086821 -0.9242373671
159251 -0.3869470173  -0.0002967783696 -0.922101902
159501 -0.3920638077  -0.0002984688249 -0.919937977
159751 -0.3971684973  -0.0003001581211 -0.917745659
160001 -0.4022609286  -0.0003018461928 -0.9155250156
160251 -0.4073409446  -0.000303532974 -0.9132761153
160501 -0.4124083883  -0.0003052183988 -0.9109990275
160751 -0.4174631034  -0.000306902401 -0.9086938225
161001 -0.4225049338  -0.0003085849145 -0.9063605716
161251 -0.427533724  -0.0003102658729 -0.9039993465
161501 -0.4325493188  -0.0003119452097 -0.9016102204
161751 -0.4375515632  -0.0003136228583 -0.8991932668
162001 -0.4425403031  -0.000315298752 -0.8967485605
162251 -0.4475153843  -0.000316972824 -0.8942761767
162501 -0.4524766534  -0.0003186450073 -0.891776192
162751 -0.4574239571  -0.0003203152347 -0.8892486833
163001 -0.4623571429  -0.0003219834393 -0.8866937288
163251 -0.4672760584  -0.0003236495536 -0.8841114073
163501 -0.4721805519  -0.0003253135103 -0.8815017984
163751 -0.4770704719  -0.0003269752419 -0.8788649827
164001 -0.4819456676  -0.0003286346807 -0.8762010417
164251 -0.4868059884  -0.0003302917592 -0.8735100575
164501 -0.4916512844  -0.0003319464095 -0.8707921132
164751 -0.496481406  -0.0003335985638 -0.8680472926
165001 -0.5012962041  -0.0003352481541 -0.8652756805
165251 -0.5060955302  -0.0003368951123 -0.8624773625
165501 -0.5108792361  -0.0003385393703 -0.8596524248
165751 -0.5156471741  -0.0003401808599 -0.8568009548
166001 -0.5203991971  -0.0003418195128 -0.8539230403
166251 -0.5251351585  -0.0003434552607 -0.8510187702
166501 -0.5298549121  -0.0003450880351 -0.8480882342
166751 -0.5345583121  -0.0003467177674 -0.8451315228
167001 -0.5392452134  -0.0003483515297 -0.842148727
167251 -0.5439154715  -0.0003499907305 -0.8391399391
167501 -0.548568942  -0.000351626819 -0.8361052519
167751 -0.5532054814  -0.000353259726 -0.833044759
168001 -0.5578249467  -0.0003548893822 -0.8299585549
168251 -0.5624271951  -0.0003565157181 -0.8268467349
168501 -0.5670120848  -0.0003581386644 -0.823709395
168751 -0.5715794741  -0.0003597581516 -0.820546632
169001 -0.5761292221  -0.00036137411 -0.8173585436
169251 -0.5806611884  -0.0003629864702 -0.8141452282
169501 -0.5851752331  -0.0003645951625 -0.8109067848
169751 -0.5896712168  -0.0003662001172 -0.8076433135
170001 -0.5941490009  -0.0003678012646 -0.8043549151
170251 -0.5986084471  -0.0003693985351 -0.8010416909
170501 -0.6030494178  -0.0003709918586 -0.7977037433
170751 -0.6074717759  -0.0003725811656 -0.7943411752
171001 -0.6118753849  -0.0003741663861 -0.7909540906
171251 -0.6162601089  -0.0003757474502 -0.7875425938
171501 -0.6206258125  -0.0003773242881 -0.7841067902
171751 -0.6249723611  -0.0003788968299 -0.7806467858
172001 -0.6292996205  -0.0003804650056 -0.7771626875
172251 -0.6336074571  -0.0003820287453 -0.7736546027
172501 -0.637895738  -0.0003835879791 -0.7701226398
172751 -0.6421643307  -0.0003851426369 -0.7665669077
173001 -0.6464131037  -0.0003866926488 -0.7629875162
173251 -0.6506419256  -0.0003882379449 -0.7593845757
173501 -0.6548506661  -0.0003897784551 -0.7557581976
173751 -0.6590391952  -0.0003913141095 -0.7521084936
174001 -0.6632073836  -0.0003928448382 -0.7484355764
174251 -0.6673551027  -0.0003943705712 -0.7447395594
174501 -0.6714822244  -0.0003958912385 -0.7410205568
174751 -0.6755886215  -0.0003974067702 -0.7372786831
175001 -0.6796741671  -0.0003989170964 -0.733514054
175251 -0.6837387351  -0.0004004221473 -0.7297267857
175501 -0.6877822002  -0.0004019218529 -0.7259169949
175751 -0.6918044375  -0.0004034161435 -0.7220847994
176001 -0.6958053228  -0.0004049049491 -0.7182303174
176251 -0.6997847327  -0.0004063882 -0.7143536678
176501 -0.7037425444  -0.0004078658265 -0.7104549703
176751 -0.7076786357  -0.0004093377588 -0.7065343453
177001 -0.7115928851  -0.0004108039274 -0.7025919137
177251 -0.7154851718  -0.0004122642625 -0.6986277972
177501 -0.7193553757  -0.0004137186945 -0.6946421182
177751 -0.7232033773  -0.0004151671541 -0.6906349996
178001 -0.7270290579  -0.0004166095716 -0.6866065653
178251 -0.7308322993  -0.0004180458776 -0.6825569394
178501 -0.7346129843  -0.0004194760028 -0.678486247
178751 -0.7383709961  -0.0004208998779 -0.6743946137
179001 -0.7421062187  -0.0004223174336 -0.6702821658
179251 -0.7458185368  -0.0004237286008 -0.6661490303
179501 -0.7495078359  -0.0004251333102 -0.6619953346
179751 -0.7531740022  -0.000426531493 -0.6578212071
180001 -0.7568169223  -0.0004279230802 -0.6536267765
180251 -0.760436484  -0.0004293080028 -0.6494121722
180501 -0.7640325755  -0.000430686192 -0.6451775245
180751 -0.7676050858  -0.0004320575792 -0.6409229639
181001 -0.7711539046  -0.0004334220957 -0.6366486218
181251 -0.7746789224  -0.0004347796729 -0.63235463
181501 -0.7781800305  -0.0004361302425 -0.6280411212
181751 -0.7816571207  -0.000437473736 -0.6237082285
182001 -0.7851100857  -0.0004388100852 -0.6193560856
182251 -0.788538819  -0.000440139222 -0.6149848268
182501 -0.7919432148  -0.0004414610783 -0.610594587
182751 -0.7953231679  -0.0004427755862 -0.6061855017
183001 -0.7986785741  -0.0004440826778 -0.6017577071
183251 -0.8020093297  -0.0004453822854 -0.5973113398
183501 -0.8053153321  -0.0004466743415 -0.5928465369
183751 -0.8085964791  -0.0004479587784 -0.5883634364
184001 -0.8118526695  -0.000449235529 -0.5838621766
184251 -0.8150838027  -0.0004505045258 -0.5793428963
184501 -0.8182897791  -0.0004517657019 -0.5748057352
184751 -0.8214704998  -0.0004530189903 -0.5702508332
185001 -0.8246258664  -0.000454264324 -0.5656783309
185251 -0.8277557817  -0.0004555016365 -0.5610883694
185501 -0.8308601491  -0.0004567308611 -0.5564810905
185751 -0.8339388726  -0.0004579519314 -0.5518566362
186001 -0.8369918574  -0.0004591647812 -0.5472151494
186251 -0.8400190092  -0.0004603693442 -0.5425567732
186501 -0.8430202345  -0.0004615655546 -0.5378816516
186751 -0.8459954408  -0.0004627533464 -0.5331899287
187001 -0.8489445361  -0.0004639326541 -0.5284817493
187251 -0.8518674295  -0.0004651034122 -0.5237572588
187501 -0.8547640308  -0.0004662655552 -0.519016603
187751 -0.8576342505  -0.000467419018 -0.5142599282
188001 -0.8604780001  -0.0004685637356 -0.5094873813
188251 -0.8632951919  -0.0004696996431 -0.5046991094
188501 -0.8660857387  -0.0004708266759 -0.4998952605
188751 -0.8688495546  -0.0004719447696 -0.4950759828
189001 -0.8715865542  -0.0004730538597 -0.4902414249
189251 -0.8742966531  -0.0004741538822 -0.4853917362
189501 -0.8769797675  -0.0004752447732 -0.4805270663
189751 -0.8796358148  -0.0004763264689 -0.4756475654
190001 -0.8822647129  -0.0004773989057 -0.470753384
190251 -0.8848663806  -0.0004784620202 -0.4658446732
190501 -0.8874407377  -0.0004795157494 -0.4609215845
190751 -0.8899877047  -0.0004805600303 -0.4559842699
191001 -0.8925072031  -0.0004815948001 -0.4510328818
191251 -0.894999155  -0.0004826199962 -0.4460675729
191501 -0.8974634835  -0.0004836355564 -0.4410884965
191751 -0.8999001127  -0.0004846414184 -0.4360958064
192001 -0.9023089672  -0.0004856375204 -0.4310896565
192251 -0.9046899727  -0.0004866238007 -0.4260702014
192501 -0.9070430557  -0.0004876001978 -0.421037596
192751 -0.9093681437  -0.0004885666505 -0.4159919957
193001 -0.9116651648  -0.0004895230976 -0.4109335561
193251 -0.9139340482  -0.0004904694786 -0.4058624335
193501 -0.9161747238  -0.0004914057326 -0.4007787842
193751 -0.9183871225  -0.0004923317996 -0.3956827653
194001 -0.920571176  -0.0004932476193 -0.390574534
194251 -0.9227268169  -0.0004941531319 -0.3854542479
194501 -0.9248539786  -0.0004950482777 -0.3803220651
194751 -0.9269525955  -0.0004959329976 -0.3751781441
195001 -0.9290226028  -0.0004968072323 -0.3700226435
195251 -0.9310639366  -0.0004976709229 -0.3648557224
195501 -0.933076534  -0.000498524011 -0.3596775404
195751 -0.9350603328  -0.000499366438 -0.3544882573
196001 -0.9370152718  -0.000500198146 -0.3492880332
196251 -0.9389412907  -0.0005010190772 -0.3440770286
196501 -0.9408383299  -0.0005018291739 -0.3388554045
196751 -0.942706331  -0.0005026283789 -0.3336233218
197001 -0.9445452363  -0.0005034166351 -0.3283809421
197251 -0.946354989  -0.0005041938859 -0.3231284273
197501 -0.9481355333  -0.0005049600748 -0.3178659394
197751 -0.9498868143  -0.0005057151455 -0.3125936408
198001 -0.9516087778  -0.0005064590422 -0.3073116943
198251 -0.9533013708  -0.0005071917093 -0.3020202629
198501 -0.9549645409  -0.0005079130914 -0.2967195099
198751 -0.9565982369  -0.0005086231335 -0.2914095989
199001 -0.9582024084  -0.0005093217809 -0.2860906939
199251 -0.9597770058  -0.000510008979 -0.2807629588
199501 -0.9613219805  -0.0005106846739 -0.2754265583
199751 -0.9628372848  -0.0005113488115 -0.270081657
200001 -0.964322872  -0.0005120013384 -0.2647284199
200251 -0.9657786963  -0.0005126422013 -0.2593670121
200501 -0.9672047126  -0.0005132713473 -0.2539975992
200751 -0.968600877  -0.0005138887238 -0.2486203469
201001 -0.9699671464  -0.0005144942785 -0.2432354211
201251 -0.9713034787  -0.0005150879594 -0.2378429881
201501 -0.9726098324  -0.0005156697148 -0.2324432143
201751 -0.9738861675  -0.0005162394934 -0.2270362664
202001 -0.9751324444  -0.0005167972442 -0.2216223111
202251 -0.9763486247  -0.0005173429165 -0.2162015157
202501 -0.9775346709  -0.0005178764599 -0.2107740474
202751 -0.9786905463  -0.0005183978244 -0.2053400738
203001 -0.9798162153  -0.0005189069604 -0.1998997625
203251 -0.9809116431  -0.0005194038184 -0.1944532815
203501 -0.9819767959  -0.0005198883495 -0.1890007988
203751 -0.9830116409  -0.000520360505 -0.1835424828
204001 -0.9840161461  -0.0005208202366 -0.178078502
204251 -0.9849902806  -0.0005212674963 -0.1726090249
204501 -0.9859340141  -0.0005217022365 -0.1671342203
204751 -0.9868473177  -0.0005221244099 -0.1616542573
205001 -0.9877301631  -0.0005225339697 -0.1561693051
205251 -0.9885825231  -0.0005229308692 -0.1506795327
205501 -0.9894043713  -0.0005233150622 -0.1451851098
205751 -0.9901956825  -0.000523686503 -0.1396862059
206001 -0.9909564321  -0.0005240451461 -0.1341829907
206251 -0.9916865968  -0.0005243909464 -0.128675634
206501 -0.9923861539  -0.0005247238591 -0.1231643059
206751 -0.9930550818  -0.0005250438399 -0.1176491764
207001 -0.9936933601  -0.0005253508449 -0.1121304158
207251 -0.9943009688  -0.0005256448304 -0.1066081944
207501 -0.9948778893  -0.0005259257533 -0.1010826826
207751 -0.9954241038  -0.0005261935706 -0.09555405098
208001 -0.9959395954  -0.00052644824 -0.09002247017
208251 -0.9964243482  -0.0005266897194 -0.0844881109
208501 -0.9968783472  -0.0005269179671 -0.07895114397
208751 -0.9973015785  -0.0005271329418 -0.07341174029
209001 -0.9976940289  -0.0005273346027 -0.06787007082
209251 -0.9980556864  -0.0005275229092 -0.0623263066
209501 -0.9983865398  -0.0005276978214 -0.05678061873
209751 -0.9986865788  -0.0005278592994 -0.05123317838
210001 -0.9989557943  -0.000528007304 -0.04568415676
210251 -0.9991941779  -0.0005281417964 -0.04013372514
210501 -0.9994017222  -0.0005282627381 -0.03458205483
210751 -0.9995784209  -0.0005283700909 -0.02902931717
211001 -0.9997242685  -0.0005284638174 -0.02347568355
211251 -0.9998392604  -0.0005285438801 -0.01792132537
211501 -0.9999233932  -0.0005286102424 -0.01236641407
211751 -0.9999766643  -0.0005286628679 -0.006811121084
212001 -0.9999990719  -0.0005287017205 -0.001255617881
212251 -0.9999906155  -0.0005287267647 0.004299924076
212501 -0.9999512952  -0.0005287379654 0.009855333319
212751 -0.9998811123  -0.000528735288 0.01541043839
213001 -0.999780069  -0.000528718698 0.02096506782
213251 -0.9996481683  -0.0005286881618 0.02651905019
213501 -0.9994854144  -0.0005286436459 0.03207221408
213751 -0.9992918122  -0.0005285851173 0.03762438808
214001 -0.9990673678  -0.0005285125436 0.04317540084
214251 -0.998812088  -0.0005284258927 0.04872508103
214501 -0.9985259808  -0.0005283251328 0.05427325736
214751 -0.998209055  -0.0005282102329 0.0598197586
215001 -0.9978613203  -0.0005280811621 0.06536441355
215251 -0.9974827875  -0.0005279378903 0.07090705109
215501 -0.9970734683  -0.0005277803875 0.07644750014
215751 -0.9966333753  -0.0005276086243 0.08198558971
216001 -0.996162522  -0.0005274225718 0.08752114887
216251 -0.9956609231  -0.0005272222015 0.09305400677
216501 -0.995128594  -0.0005270074855 0.09858399263
216751 -0.9945655511  -0.000526778396 0.1041109358
217001 -0.9939718119  -0.0005265349062 0.1096346657
217251 -0.9933473946  -0.0005262769892 0.1151550117
217501 -0.9926923184  -0.0005260046189 0.1206718037
217751 -0.9920066037  -0.0005257177696 0.1261848712
218001 -0.9912902716  -0.0005254164162 0.1316940441
218251 -0.9905433442  -0.0005251005338 0.1371991524
218501 -0.9897658446  -0.0005247700981 0.1427000262
218751 -0.9889577967  -0.0005244250854 0.1481964956
219001 -0.9881192255  -0.0005240654722 0.1536883911
219251 -0.9872501568  -0.0005236912358 0.1591755432
219501 -0.9863506176  -0.0005233023538 0.1646577824
219751 -0.9854206355  -0.0005228988043 0.1701349396
220001 -0.9844602393  -0.0005224805658 0.1756068458
220251 -0.9834694585  -0.0005220476174 0.181073332
220501 -0.9824483239  -0.0005215999388 0.1865342295
220751 -0.9813968668  -0.00052113751 0.1919893698
221001 -0.9803151199  -0.0005206603114 0.1974385845
221251 -0.9792031163  -0.0005201683242 0.2028817055
221501 -0.9780608905  -0.0005196615299 0.2083185647
221751 -0.9768884777  -0.0005191399105 0.2137489943
222001 -0.9756859141  -0.0005186034485 0.2191728268
222251 -0.9744532368  -0.000518052127 0.2245898947
222501 -0.9731904839  -0.0005174859295 0.2300000308
222751 -0.9718976943  -0.00051690484 0.2354030682
223001 -0.970574908  -0.000516308843 0.24079884
223251 -0.9692221657  -0.0005156979235 0.2461871799
223501 -0.9678395092  -0.0005150720672 0.2515679213
223751 -0.9664269812  -0.0005144312601 0.2569408984
224001 -0.9649846253  -0.0005137754887 0.2623059452
224251 -0.963512486  -0.00051310474 0.2676628961
224501 -0.9620106088  -0.0005124190017 0.2730115859
224751 -0.9604790399  -0.0005117182619 0.2783518494
225001 -0.9589178267  -0.0005110025092 0.2836835218
225251 -0.9573270173  -0.0005102717327 0.2890064386
225501 -0.9557066609  -0.000509525922 0.2943204354
225751 -0.9540568074  -0.0005087650674 0.2996253484
226001 -0.9523775078  -0.0005079891594 0.3049210136
226251 -0.9506688139  -0.0005071981893 0.3102072677
226501 -0.9489307785  -0.0005063921489 0.3154839476
226751 -0.9471634551  -0.0005055710304 0.3207508903
227001 -0.9453668984  -0.0005047348265 0.3260079333
227251 -0.9435411638  -0.0005038835306 0.3312549144
227501 -0.9416863076  -0.0005030171365 0.3364916716
227751 -0.9398023871  -0.0005021356386 0.3417180432
228001 -0.9378894604  -0.0005012390318 0.3469338681
228251 -0.9359475866  -0.0005003273114 0.3521389851
228501 -0.9339768256  -0.0004994004735 0.3573332337
228751 -0.9319772382  -0.0004984585145 0.3625164535
229001 -0.9299488861  -0.0004975014315 0.3676884845
229251 -0.927891832  -0.000496529222 0.3728491672
229501 -0.9258061394  -0.0004955418842 0.3779983422
229751 -0.9236918725  -0.0004945394166 0.3831358506
230001 -0.9215490967  -0.0004935218184 0.3882615339
230251 -0.9193778782  -0.0004924890894 0.3933752338
230501 -0.9171782838  -0.0004914412299 0.3984767926
230751 -0.9149503815  -0.0004903782405 0.4035660527
231001 -0.9126942401  -0.0004893001227 0.4086428571
231251 -0.9104099292  -0.0004882068784 0.4137070491
231501 -0.9080975193  -0.0004870985099 0.4187584723
231751 -0.9057570817  -0.0004859750203 0.423796971
232001 -0.9033886888  -0.0004848364131 0.4288223896
232251 -0.9009924136  -0.0004836826923 0.4338345729
232501 -0.89856833  -0.0004825138626 0.4388333663
232751 -0.8961165129  -0.0004813299291 0.4438186156
233001 -0.893637038  -0.0004801308976 0.4487901667
233251 -0.8911299818  -0.0004789167744 0.4537478663
233501 -0.8885954216  -0.0004776875662 0.4586915614
233751 -0.8860334357  -0.0004764432803 0.4636210994
234001 -0.8834441031  -0.0004751839249 0.4685363281
234251 -0.8808275039  -0.0004739095083 0.4734370959
234501 -0.8781837186  -0.0004726200395 0.4783232515
234751 -0.875512829  -0.0004713155282 0.483194644
235001 -0.8728149175  -0.0004699959845 0.4880511232
235251 -0.8700900673  -0.0004686614191 0.492892539
235501 -0.8673383626  -0.0004673118433 0.4977187422
235751 -0.8645598882  -0.0004659472688 0.5025295838
236001 -0.8617547299  -0.000464567708 0.5073249152
236251 -0.8589229744  -0.0004631731739 0.5121045885
236501 -0.8560647089  -0.00046176368 0.5168684561
236751 -0.8531800218  -0.0004603392403 0.521616371
237001 -0.850269002  -0.0004588998695 0.5263481867
237251 -0.8473317394  -0.0004574455826 0.5310637571
237501 -0.8443683246  -0.0004559763954 0.5357629368
237751 -0.8413788492  -0.0004544923243 0.5404455805
238001 -0.8383634054  -0.000452993386 0.5451115439
238251 -0.8353220862  -0.000451479598 0.5497606829
238501 -0.8322549855  -0.0004499509783 0.554392854
238751 -0.829162198  -0.0004484075453 0.5590079143
239001 -0.8260438192  -0.0004468493183 0.5636057213
239251 -0.8228999452  -0.0004452763168 0.5681861331
239501 -0.8197306732  -0.0004436885611 0.5727490083
239751 -0.8165361009  -0.0004420860721 0.5772942061
240001 -0.8133163269  -0.0004404688709 0.5818215863
240251 -0.8100714507  -0.0004388369797 0.5863310091
240501 -0.8068015723  -0.0004371904208 0.5908223352
240751 -0.8035067927  -0.0004355292173 0.5952954262
241001 -0.8001872135  -0.0004338533929 0.5997501438
241251 -0.7968429373  -0.0004321629716 0.6041863508
241501 -0.7934740672  -0.0004304579784 0.60860391
241751 -0.7900807073  -0.0004287384383 0.6130026852
242001 -0.7866629622  -0.0004270043774 0.6173825407
242251 -0.7832209375  -0.0004252558221 0.6217433411
242501 -0.7797547393  -0.0004234927994 0.626084952
242751 -0.7762644747  -0.0004217153369 0.6304072394
243001 -0.7727502513  -0.0004199234626 0.6347100698
243251 -0.7692121778  -0.0004181172054 0.6389933104
243501 -0.7656503631  -0.0004162965944 0.643256829
243751 -0.7620649174  -0.0004144616595 0.6475004941
244001 -0.7584559511  -0.0004126124311 0.6517241747
244251 -0.7548235758  -0.0004107489401 0.6559277404
244501 -0.7511679036  -0.0004088712182 0.6601110614
244751 -0.7474890472  -0.0004069792972 0.6642740087
245001 -0.7437871202  -0.0004050732101 0.6684164538
245251 -0.7400622369  -0.0004031529898 0.6725382688
245501 -0.7363145122  -0.0004012186703 0.6766393264
245751 -0.7325440618  -0.0003992702859 0.6807195003
246001 -0.7287510021  -0.0003973078714 0.6847786643
246251 -0.7249354502  -0.0003953314624 0.6888166932
246501 -0.7210975237  -0.0003933410949 0.6928334623
246751 -0.7172373412  -0.0003913368054 0.6968288478
247001 -0.7133550218  -0.0003893186312 0.7008027263
247251 -0.7094506854  -0.00038728661 0.7047549752
247501 -0.7055244523  -0.00038524078 0.7086854723
247751 -0.7015764439  -0.0003831811801 0.7125940966
248001 -0.697606782  -0.0003811078496 0.7164807272
248251 -0.693615589  -0.0003790208286 0.7203452443
248501 -0.6896029882  -0.0003769201576 0.7241875286
248751 -0.6855691034  -0.0003748058776 0.7280074615
249001 -0.6815140591  -0.0003726780304 0.731804925
249251 -0.6774379805  -0.0003705366579 0.7355798021
249501 -0.6733409934  -0.0003683818032 0.7393319761
249751 -0.6692232241  -0.0003662135093 0.7430613313
250001 -0.6650848  -0.0003640318203 0.7467677526
250251 -0.6609258485  -0.0003618367805 0.7504511255
250501 -0.6567464982  -0.0003596284349 0.7541113364
250751 -0.6525468779  -0.0003574068291 0.7577482724
251001 -0.6483271174  -0.000355172009 0.7613618211
251251 -0.6440873468  -0.0003529240214 0.7649518711
251501 -0.6398276971  -0.0003506629135 0.7685183114
251751 -0.6355482996  -0.0003483887329 0.7720610322
252001 -0.6312492865  -0.0003461015279 0.7755799239
252251 -0.6269307905  -0.0003438013475 0.7790748781
252501 -0.6225929447  -0.000341488241 0.7825457868
252751 -0.6182358832  -0.0003391622582 0.785992543
253001 -0.6138597404  -0.0003368234498 0.7894150401
253251 -0.6094646514  -0.0003344718666 0.7928131727
253501 -0.6050507518  -0.0003321075604 0.7961868358
253751 -0.6006181778  -0.0003297305831 0.7995359252
254001 -0.5961670662  -0.0003273409875 0.8028603378
254251 -0.5916975545  -0.0003249388268 0.8061599707
254501 -0.5872097806  -0.0003225241547 0.8094347222
254751 -0.582703883  -0.0003200970254 0.8126844912
255001 -0.5781800007  -0.0003176574938 0.8159091775
255251 -0.5736382734  -0.0003152056153 0.8191086814
255501 -0.5690788413  -0.0003127414458 0.8222829042
255751 -0.564501845  -0.0003102650415 0.825431748
256001 -0.5599074259  -0.0003077764597 0.8285551156
256251 -0.5552957258  -0.0003052757577 0.8316529106
256501 -0.5506668869  -0.0003027629935 0.8347250373
256751 -0.5460210522  -0.0003002382258 0.837771401
257001 -0.541358365  -0.0002977015136 0.8407919076
257251 -0.5366789693  -0.0002951529165 0.8437864639
257501 -0.5319830095  -0.0002925924947 0.8467549775
257751 -0.5272706305  -0.0002900203089 0.8496973567
258001 -0.5225419777  -0.0002874364202 0.8526135108
258251 -0.5177971972  -0.0002848408904 0.8555033497
258501 -0.5130364353  -0.0002822337817 0.8583667843
258751 -0.508259839  -0.0002796151568 0.8612037261
259001 -0.5034675557  -0.0002769850792 0.8640140876
259251 -0.4986597333  -0.0002743436124 0.8667977821
259501 -0.4938365202  -0.000271690821 0.8695547237
259751 -0.4889980653  -0.0002690267696 0.8722848272
260001 -0.4841445179  -0.0002663515237 0.8749880084
